,id,name,lat,lng,cat
58,51ef1306498e72e7076f495d,sim laboratory,14.60463,120.97252,Medical Lab
59,4f912f89e4b0655202379d00,gumline dental clinic & laboratory,14.59683793543432,120.98972981932155,Dentist's Office
60,4d679c592433a143d6bf4de0,fil chi vet,14.60881,120.979076,Medical Center
61,5809814c38fa4d664c025d0a,peregrine eye & laser institute,14.597396,120.97617,Eye Doctor
62,529d8492498e495e6a236c3c,qc eye center,14.600287010056867,120.99199832357031,Medical Center
63,4e8945425c5cf273ffcf8189,"diagnostic area -eye referral center, 3rd floor",14.580343,120.978126,Hospital
64,4e896e8bf790bfffec3b5485,"refraction - eye referral center, 2nd floor",14.580343,120.978126,Hospital
65,4d8bd5b85ca68cfa327d139d,eye referral center,14.58028976358909,120.97813142806704,Hospital
66,58c8886c7220e63ac006fb27,heart station,14.601772658108768,120.96480055054236,Hospital Ward
67,4e44967ffa76eeb2dac638b6,vhanisferriz teeth-heart dental clinic,14.601097,120.98942,Dentist's Office
68,50173f86e4b0cfe38c4832b0,mdh - heart station,14.581898697432203,120.98299383855623,Medical Lab
69,50bdc259e4b0dabe7ffbfc2b,ust heart station,14.610293463979213,120.98669387806545,Hospital
71,4f56d929e4b00dc27e20f744,cat dog venue pet clinic,14.607116991230285,120.97760240379945,Veterinarian
73,52748f6711d28f8072f8bcbc,dr. enrique & catherine orlina dental care clinic,14.582936316124197,120.9844476807126,Dentist's Office
75,4cf63a07e308236a88d6e4ac,dr. jesus c. delgado memorial hospital,14.627869972184978,121.03483068442736,Hospital
76,4c01baf9b58376b006ae443c,national children's hospital,14.620788508921432,121.02142555151038,Hospital
77,4f497dfae4b045878190ec44,"er complex, quezon city general hospital medical center",14.649970837469287,121.03322167895524,Emergency Room
78,4f51828fe4b0776d63a2de97,c.t scan dept. - chinese general hospital,14.6335495,121.0356604,Hospital
79,4fa876f8e4b01128c13b9973,providence hospital,14.641055,121.031737,Hospital
80,4c0213083f0a9c74b46ca0ec,our lady of lourdes hospital,14.630313555357082,121.03563494584083,Hospital
81,4f98ea97e4b05c77b81a6c60,special care unit/ nursery dr jesus delgado hospital,14.62783760321703,121.03480492748008,Hospital
82,4fe79a09e4b0c83672587586,capitol general hospital,14.638756308880739,121.03104353815777,Emergency Room
83,4fac0395e4b0a765951b1f4c,icu- laguna doctors hospital,14.627816200256348,121.0370101928711,Hospital
84,5239758e11d2d48ca7d39656,j.p. sioson general hospital,14.635016852639279,121.02616077634983,Doctor's Office
85,5d633f9987398a0008840851,maxicare - providence hospital,14.640517,121.032133,Medical Center
86,4ec9ea44f79041351f9629b1,providence hospital jobsite,14.63751240070718,121.04179947563492,Hospital
87,5008d831e4b0375edd49666f,"acute stroke unit, ust hospital",14.631701225562962,121.02189939737683,Hospital
88,50cae7bae4b05e3eea45213e,rm. 206 st. lukes medical hospital,14.622887,121.022708,Hospital
89,560b4686498ea6af02b217fb,slmc hospital operations group office,14.622496,121.023001,Hospital
90,553f972c498e87fd1de40ca1,mir dept. st. lukes hospital,14.622788,121.022656,Hospital
91,553e3337498ee3ac133dce76,room 274 st. lukes hospital,14.622651,121.022654,Hospital
92,4cf0085eb80da09300cf2f00,philippine hospital association,14.631631506317886,121.0488224029541,Doctor's Office
93,51dcc012498ef2776101455e,philippine children's hospital,14.648670753144904,121.03493504742278,Hospital
94,549108ff498ed15ee2597890,dongbang kyunghee hospital,14.639475,121.048035,Acupuncturist
95,5124260be4b0393d8f090483,multi-medical specialists & aesthetic clinic,14.62760140985158,121.03483426171607,Doctor's Office
96,52d88efe498ee318479032a8,abs-cbn clinic,14.63913581322986,121.03555655741998,Doctor's Office
97,4da8f12a0437dccbd7deb9bc,dr. jean de castro dental clinic,14.6364,121.02756,Dentist's Office
98,51d3803f498e6211653c77a7,medicard clinic,14.64158241969295,121.03968730232674,Doctor's Office
99,58773abce612f22b273b2558,danao dental clinic,14.626784,121.033295,Dentist's Office
100,4dfaf1da18a8fc7fb43e64ac,sicam veterenary clinic,14.627844379870584,121.03744346454455,Veterinarian
101,581d4d3b69b32f21336c1809,av dental clinic,14.634967,121.026427,Dentist's Office
102,51039f1ce4b02d11cd9f1600,aimee yang-co dental clinic,14.625737,121.033717,Dentist's Office
103,58f42b69fe374020c8940025,dr. emma teaño dental clinic,14.629335,121.040344,Dentist's Office
104,4da2d6627ccc816e2b746f7b,sambitan dental clinic,14.637937811492094,121.02580904960632,Dentist's Office
105,4ed32dc1cc219860fab83d55,skin wellness dermatology and laser clinic,14.623958584965363,121.0435519138405,Doctor's Office
106,50615ccde4b0a2d4f7feb665,capitol medical center - clinic 510,14.634641,121.022456,Doctor's Office
107,53def283498e6c335b308f6c,nuñez dental clinic,14.632901328659212,121.04433014499978,Dentist's Office
108,4f5e98b5e4b0b97ed8eff562,ngcp clinic,14.6434216655298,121.04036055364863,Medical Center
109,4d06b9f237036dcb0db91dfb,st. luke's medical center (health employees clinic),14.622745277401728,121.02354526519775,Medical Center
110,569d950b498eb14fa616e09c,"rica mallari, md - dermatologic surgery clinic",14.622227,121.023634,Doctor's Office
111,4f583575e4b059140df376a3,dr. lonabel ancheta-encarnacion's clinic,14.621873244905593,121.02385640144348,Doctor's Office
112,582fbcd9072d6b35772ae287,doc rob's chiropractic wellness clinic,14.635824,121.035457,Chiropractor
113,5385a75d498efc318a918d2c,capitol medical  center- clinic 1103,14.632778,121.034578,Doctor's Office
114,54d5c1fe498eb27d725d15f5,rdg dental clinic,14.633687019348145,121.03500366210938,Dentist's Office
115,529329ea498eb23b3ec84c7d,health lab,14.62186,121.024566,Medical Lab
116,500fb56fe4b0a081170eca3e,minute healthcare-cardio lab,14.637754776529643,121.03712991525776,Hospital
117,4d5e248ab19fa14337c9d5c8,dental alliance clinic and lab,14.624456552330214,121.03728669000307,Dentist's Office
118,4fe91e9fe4b06579e2cf54ae,capitol medical lab,14.634386662881955,121.02275626853357,Medical Lab
119,533a75e4498e3d8d49d245ca,precision medical services and drug test lab,14.63732122432047,121.0461889213845,Medical Lab
120,4e76ac6d1838f9188a63ea0b,st. luke's medical center cath lab,14.62281015258063,121.02361852630726,Hospital
121,4e2a15887d8b7deda6c21aaf,health lab inc,14.62192977,121.02439898,Doctor's Office
122,5570105c498edb3cb9e55e52,lab talk diagnostics,14.639357072095233,121.04677678144043,Medical Center
123,4e99507af79022d7ec70e34c,prana lab (boston lab),14.620998634423797,121.02013544486405,Medical Center
124,509880f0e4b00109cc6041fc,labcheck dx & med center,14.632354508201166,121.03501343624758,Doctor's Office
125,53cf67b4498e17abac670bd1,jdmh laboratory,14.627722884284587,121.03508741025108,Medical Lab
126,4f83ba18e4b0748eb6d66d9d,health alert medical and diagnostic center laboratory room,14.637306592559737,121.02674313446254,Medical Lab
127,505bd2d5e4b0988dabee4775,minute healthcare laboratory,14.64121,121.03294,Medical Lab
128,5d634381228cfc00088f2758,providence laboratory,14.641187,121.031682,Medical Lab
129,5c7dc9e5364d97002c8fdbfe,labor and delivery room (2nd floor),14.641217,121.031676,Hospital
130,4d798fc418db6ea867d85453,pascual laboratories ho,14.637906746624807,121.04124881366408,Medical Lab
131,536c39d6498e914ca0f0efde,capitol medical center - blood extraction / laboratory,14.634141291063198,121.02307535140699,Medical Lab
132,536c344e498eb1932deae551,capitol medical center - pulmonary laboratory & respiratory therapy,14.634429,121.022823,Medical Lab
133,57fb332b498eacf2a0336bf5,full circle diagnostic laboratory,14.62181,121.024455,Medical Lab
134,4db93079cda10f31e6269bd4,"clinical neurophysiology laboratory, slmc-qc",14.622711,121.023296,Medical Center
135,4eb769c1f5b94bd85ca76832,parreno vet clinic,14.636441100071794,121.018438666238,Veterinarian
136,4d744762d238a1cdf3ddd40e,veterans memorial medical center - macc opd,14.636528535438726,121.02835020429568,Hospital
138,52662a4411d234f1a9a7252a,congressional veterinary clinic,14.632419837981782,121.02525363600128,Veterinarian
139,5c18728ac66666002cc40460,mt. sinai veterinary & grooming place,14.640706,121.0409,Veterinarian
140,4f9f5d00e4b0ad70a8bb87d4,metropolitan veterinary clinic,14.642422,121.027201,Veterinarian
141,4f485578e4b08f45dcc1394a,noah's ark veterinary clinic,14.62468302705513,121.0414708906028,Veterinarian
142,52e723fc498e1a4e0089e186,e.c.y.'s veterinary clinic,14.63232001336195,121.02058903511329,Veterinarian
143,51ec890e498e411e48cbd9db,veterans memorial medical center - opd,14.645454592539739,121.03876484186608,Medical Center
144,55f505ae498e28b2e66b48e9,pet-a-holic pet shop & veterinary clinic,14.62210057076991,121.02535527355117,Pet Service
145,5e073a0d92f006000852cfce,los animales veterinary clinic and petshop,14.636591,121.018184,Pet Store
146,607a29e71447c10a6a53ce25,vetlink veterinary services,14.647091,121.026644,Veterinarian
147,5364688a498eeb439fa2fa89,vetmate farma corporation,14.64896,121.029766,Veterinarian
148,52ca65c1498effba9057fce4,citivet veterinary clinic,14.616793510321845,121.03504143224411,Veterinarian
149,50d686c9e4b0275bd601fdf7,veterans memorial medical center oncology department,14.648110488487122,121.04211301277671,Hospital
150,4dc3c90545dd264552455f15,qc eye center,14.637404798357409,121.02667103977802,Eye Doctor
151,4d21cd082eb1f04da601fbc1,st. luke's international eye institute,14.639883896596146,121.02305855214432,Eye Doctor
152,4e9655d702d5458d04712564,del mundo eye clinic st.luke's,14.635503348919919,121.02381451665084,Doctor's Office
153,53b0d679498ebebb7becf6b8,quezon city eye specialist,14.641480624508736,121.03902239677619,Eye Doctor
154,51314f6fe4b0b7da54521c1e,cmc eye center,14.634627232898648,121.02253777384253,Hospital
155,4e93b86b02d5a677b05f5496,asian eye institute,14.644360632922378,121.03767302689828,Doctor's Office
156,53685806498e19fe33b461b8,capitol medical center - eye center,14.642171342891077,121.0247664652233,Eye Doctor
157,51c29a88498e7f873e589ee5,st. luke's medical center- eye care unit,14.623247700030056,121.0232993413526,Hospital
158,52ae5de111d219018e876e49,pacific eye & laser institute,14.622655137358567,121.02346173380337,Eye Doctor
159,5510bc90498efc6dd185aa5c,st.lukes medical center - eye institute,14.622706965671407,121.0232993413526,Hospital
160,51a23c93498e4edc600541f8,eye care unit slmc-qc,14.622616,121.023344,Hospital
161,4e6ac37a62e1cd1d54db4ab3,st. luke's medical center - int'l eye institute,14.622460516060137,121.02340573643123,Medical Center
162,507e5708e4b01136c0c01114,"doh eye center, east avenue medical center",14.642561338552264,121.04763897099976,Hospital
163,4dda4b78d22d38ef432b579f,eye center east avenue medical center,14.64253036612251,121.04769577642405,Doctor's Office
164,4d8ae9187d4c5481fdf87271,doh eye center,14.642578157242312,121.04768337378682,Hospital
165,4bdd6499d33f2d7f72d98a3c,philippine heart center,14.644122321307513,121.04783340031355,Medical Center
166,4cd56e3cfb718eec6b4e4b88,heart institute,14.622520688300527,121.0232825421211,Hospital Ward
167,56d3fb3f498ec38d47973e9b,petal 2a - philippine heart center,14.643155741754592,121.04744301936911,Hospital
168,4ebbad7a6d865ffaf5c03f93,philippine heart center - room 418 doctor's office,14.645039757030657,121.04691982291115,Doctor's Office
169,4f6eb792e4b0ac4cdb84f22e,medical icu - philippine heart center,14.643460903155145,121.04830520415946,Medical Center
170,4f51665ce4b07de37a73c68c,sacred heart animal clinic,14.631655123753708,121.03908398591233,Veterinarian
171,4f56bc74e4b00c3d95dd4e1c,philippine heart center opd,14.628032592411804,121.02989565893462,Doctor's Office
172,4fe0254ee4b0f75258252614,heart of the city dental clinic,14.63836926349845,121.03855207869927,Dentist's Office
173,4fcb26b0e4b08a365328ade7,phil. heart center for asia,14.634506225585938,121.04281616210938,Hospital
174,4f4118b9e4b0f96036914d4e,philippine heart center petal 3a,14.641044947581685,121.02645755535443,Medical Center
175,5066a2a4e4b0bb2af9459b80,ct scan - mri philippine heart center,14.64493,121.03639,Medical Lab
176,56abfa47498e4972b7f69b07,st. luke's medical center - american heart association international training center,14.623411413808524,121.02314814818487,Hospital
177,4fa1af24e4b05b14f79c04f0,"hematology section, dlm, philippine heart center",14.64627955094945,121.03943672308576,Medical Lab
178,51d668e4498e7eba82e6ad3c,philippine heart center micu,14.640843292084943,121.0461497306121,Hospital
179,4d7dd2fe95c1a143fd68c5f2,"heart institute, stress laboratory",14.6224062191025,121.0232993413526,Hospital
180,4cd7587c886cb60c69dd8e89,heart institute - slmc,14.622282,121.023299,Doctor's Office
181,51db8027498e92b2c902a6fb,ilippine heart center ccu,14.6413,121.046,Medical Center
182,55fb68be498e014e7b537e04,philippine heart center,14.639615,121.047379,Hospital
183,4f8d0530e4b0b2abb3d69404,nuclear medicine philippine heart center,14.639271666363321,121.04797488733922,Hospital
184,4f8b7d07e4b04a076081f62a,philippine heart center - department of education training and research,14.644036,121.045182,Medical Center
185,4c8f0bf5d2aea093d486d369,sr. shengrong liu (sr. regina) - acupuncture clinic,14.632496395734254,121.01963145370073,Medical Center
189,504c3b46e4b07201966bd60b,cathy valencia skin and body center,14.635032734321184,121.03388799180675,Hospital
190,4d55d26bcff7721e3938aef5,cathedral heights building complex,14.622116161040196,121.02348675913369,Doctor's Office
192,4d2bc754b818a35da002b38a,slmc qc cathlab,14.622562,121.023071,Medical Center
193,5cca6886898bdc002ced6cbe,816 north wing cathedral heights building,14.62218,121.023225,Hospital
194,4fb72c3ae4b0f3f595d35e89,st. lukes cathedral bldg rm 1115 nw,14.62204389006637,121.02323774415896,Hospital
195,513b41e6e4b0c2f5a77df531,catchuela dental clinic,14.635902,121.050009,Dentist's Office
196,5510c5b1498ef1b3099c51ef,8th floor cathedral hights. st. lukes hospital,14.62080266951937,121.02200579368876,Doctor's Office
197,4c95d6c9f7cfa1cdd632c115,davao doctors hospital,7.070272184503862,125.60458660125732,Hospital
198,4d87f78276e1236a6573e842,brokenshire memorial hospital,7.074390412976542,125.59757042760096,Hospital
199,517dda7ee4b0f0347da21a0f,davao doctor's hospital - orthopedic center,7.070207225115549,125.60400642432957,Hospital
200,4f95dbade4b0722f50eb39d1,brokenshire hospital obgyne wing,7.074225864016409,125.59718585384394,Hospital
201,50063950e4b094abbf92df5b,davao mental  hospital,7.075352178647276,125.61334705163,Hospital
202,502bd84de4b0fe00a37f04c6,"room 14, medicine ward, brokenshire hospital",7.066043424479166,125.59716216145834,Hospital
203,54dd2a38498e3ef9552704c8,st. dominic ward san pedro hospital,7.063496397473798,125.60018227580817,Hospital
204,51ae9ada498e4b9166a17015,davao doctor's hospital infusion unit,7.069834606218459,125.60346165448314,Hospital
205,50a9d0f8e4b0b5a94a881326,davao doctors hospital executive offices,7.0700536142975485,125.60334105339093,Hospital
206,52d735ac498e197706de8357,davao doctors hospital - oncology building,7.070049877769341,125.6033529544436,Hospital
207,5177940ce4b0fdfc39534573,davao doctors hospital medical records,7.069881,125.603937,Hospital
208,4ec0aee2be7b04923cd49a25,seamen's hospital,7.061832337607959,125.60136799490527,Hospital
209,51734fc5e4b041839959b2ef,davao doctors hospital intensive care unit,7.070008,125.60407,Hospital
210,51cb97f3498ed96620eb75b4,davao doctors hospital-nuclear medicine,7.070132658856412,125.60401710605446,Doctor's Office
211,522126f0498e569a05080626,chdc hospital,7.06602226221501,125.60527753964324,Hospital
212,53ad0932498e345e4a1aabb7,brokenshire hospital neonatal icu,7.072066924217233,125.60094071075525,Hospital
213,51833a92498e560f5005fe3e,brokenshire hospital,7.074610156048059,125.5977413486817,Hospital
214,516de8e2e4b04f28cffb9d17,davao doctors hospital 5th flr,7.070374900320937,125.60412926408002,Hospital
215,519eedea498eba1bee70c444,room 4211 davao doctor's hospital,7.070324897766113,125.60423278808594,Hospital
216,4fcc6501e4b04675478bffd1,davao regional hospital,7.0717709840467675,125.59773066612476,Hospital
217,4ed9a7ac30f83fb79bc83d61,agawin-abrenica dental clinic,7.064379872036253,125.60746722906264,Dentist's Office
218,541011d3498e2fee655c6375,rufino dental clinic,7.060623,125.607373,Dentist's Office
219,508e09dfe4b0cc3704e5efd8,dental clinic,7.060152623212071,125.59199927018162,Dentist's Office
220,4c03da2a0d0e0f474815039a,jerry concepcion dental clinic,7.060632889048763,125.61295187265699,Dentist's Office
221,537ee734498e352d65d58805,malelojo optical clinic,7.066440018546806,125.59848378291878,Eye Doctor
222,5394f876498e932c3f1db44e,fortuna medical clinic,7.066435616502833,125.59848378291878,Medical Center
223,4f3dd09ee4b0638152e2afbf,quirino doctors' clinic,7.06631491944115,125.60203028085942,Doctor's Office
224,529d88ac11d2717d73229486,pareñas dental clinic,7.067354,125.602249,Dentist's Office
225,506503f6e4b029b0f7baaebe,"edgar t. hinggo, m.d. clinic",7.06708,125.60245,Doctor's Office
226,544856a4498ebf9ab6e24182,sagun medical clinic,7.068141,125.602061,Doctor's Office
227,529d88db498e09c9494ab34f,pareñas dental clinic,7.067426664442572,125.6025056279058,Dentist's Office
228,4f45e7b7e4b0190ed2f3f60e,"angala, ossm clinic",7.06851053237915,125.60231018066406,Doctor's Office
229,51c7e8b5498e52a0314eb588,de guzman dental clinic,7.068375,125.603483,Dentist's Office
230,520f003d11d20f40f23abda1,cembrano dental clinic,7.067197748523372,125.60391562961101,Dentist's Office
231,529fef6711d240dbc5c6d570,dr. pascua orthodontic clinic,7.0668214573929005,125.60399040173962,Dentist's Office
232,558e377c498ea3dd35710b61,eye gallery optical clinic,7.069615268296119,125.60611215139903,Eye Doctor
233,51a060aa498e7d4b468309e2,mascardo dental clinic,7.063405876781733,125.59686537431121,Dentist's Office
234,5058018de4b069b10f871040,dr. darleen estuart's clinic,7.069341479519006,125.60426812618101,Doctor's Office
235,5056c352e4b0de8bef3e0ce1,quirino doctors clinic,7.0694075096653535,125.60426812618101,Doctor's Office
236,591544a22ebb3402202d7ab9,gomez clinic,7.071104,125.602602,Maternity Clinic
237,50593dede4b04c48e3f2aab3,central lab,7.072719983809868,125.6052508357463,Medical Lab
238,4f473344e4b0525938cf3692,e-lab polyclinic & laboratory,7.069560037603483,125.60448710054622,Doctor's Office
239,5078c657e4b0112fc3128ae0,accu lab,7.062061,125.593741,Medical Lab
240,5c09fe43029a55003a320977,accudent lab,7.072331,125.60547,Dentist's Office
241,52f48532498eb00c5089a3c9,"central lab, ftc tower",7.072359561920166,125.60547637939453,Medical Lab
242,50a5a519e4b05a2a758c85fc,lab ng bayan,7.077892349648258,125.61332035040915,Medical Lab
243,51ef47be498e3fadda1cb100,um multitest laboratory and x-ray,7.068014456996502,125.60994369430281,Medical Lab
244,5044230ee4b003e2b459404b,st. hyacinth laboratory,7.069598,125.604452,Medical Lab
245,4f4d9c3ae4b05b49b5041bf1,minlab,7.069879430430732,125.60517072400235,Medical Lab
246,507e08cce4b0705ee4c2a7f3,davao doctor's hospital - laboratory,7.070687052748963,125.60459178072097,Medical Lab
247,5248c0c711d299f41034f4d0,clinica caritas laboratory,7.067855377471765,125.60611069678046,Medical Lab
248,50c27871e4b09269c45da89a,icheck diagnostic laboratory,7.060028569478947,125.60148549764925,Medical Lab
249,4fb331bbe4b0fb410b925a84,hoya laboratory,7.06464,125.606649,Medical Lab
250,50c27ad6498eb4ce45df5ba7,icheck diagnostic laboratory,7.059808,125.60155,Medical Lab
251,4f94db16e4b01b8990bbac1c,mtc laboratory,7.07066236466502,125.60602524516304,Medical Lab
252,52b8f48911d2bb679b0f8880,ricardo limso medical center - laboratory department,7.070341802211248,125.6070239552791,Medical Lab
253,558e0257498ed03a45c7c379,brokenshire integrated health ministries inc new laboratory complex,7.074804020730214,125.59823808601482,Medical Lab
254,51afff28498e8606b3cd599c,the washington x-ray laboratory,7.069663505188054,125.60954470861618,Medical Lab
255,51885409498e1a1f8263b5e8,polygon laboratory and clinic annex,7.069210045437517,125.61002535177764,Medical Lab
256,559367e0498e5de2c1d3b421,sph laboratoy,7.08012,125.611479,Medical Lab
257,53ca2f7a498e9fb273564e70,tanvil pethaus veterinary clinic,7.071647,125.606287,Veterinarian
258,51b7dc6c498e67476e2f4e30,arca verde veterinary clinic,7.0542735820699,125.59903392761751,Veterinarian
259,524248d311d22d233885a7b6,office of the city veterinarian,7.068998287472886,125.61448451541239,Veterinarian
260,4e4f1dd41495fc2ca3fb590c,the ark veterinary clinic,7.079082539407688,125.60813273996752,Veterinarian
261,50d11e44e4b04eb6f26bccea,davao veterinary centre,7.074833506294971,125.61475686351034,Veterinarian
263,4def39dd52b1d9bad3b9d299,eye crafter,7.0717709840467675,125.59773066612476,Eye Doctor
264,51b68d79498ec74110a0d9cf,davao eye center,7.070037776811678,125.60481289057319,Doctor's Office
265,51b56b09498e28ccca8b5280,morada ophthalmology- eye diseases & cataract surgery,7.070587369446428,125.60487163945423,Doctor's Office
266,520b4d9c11d24ce6f641c4d7,eye laser center brokenshire,7.0717588691203614,125.60370733545824,Eye Doctor
267,5a3892a92347245293ff3727,global eye care center,7.078051,125.613593,Eye Doctor
268,53ec78d8498eeef7ec1024ac,brokenshire heart station,7.080885887145996,125.59867095947266,Hospital
270,513eeb49e4b015efa0d379a9,dra. marilyn catapang - cabiles dental clinic,7.068975,125.609754,Dentist's Office
271,546d8f16498ebc466c304681,dra. marilyn catapang-cabiles dental clinic,7.068710878942835,125.61183040825023,Dentist's Office
272,4dfcbd77e4cdbe059c39f53b,diosdado macapagal memorial hospital,14.648427157013737,120.97344160079956,Hospital
273,4e042b01483b6f89f47d2709,"laboratory medicine, chinese general hospital and medical center",14.652600360881687,120.97132255895245,Hospital
274,4d6af63f92f6b60c22909be0,our lady of grace hospital,14.648912199738243,120.98152563457732,Hospital
275,4e25811d62e12f2b95e8452b,pres. diosdado macapagal memorial hospital,14.652810214660892,120.972868741797,Hospital
276,53a36fa4498e199f4857d64f,caloocan city general hospital,14.643199,120.967985,Hospital
277,5401679b498e29ccd4cc1f18,mary johnston hospital,14.655616,120.972621,Mental Health Office
