,id,name,lat,lng,cat
63,52aad5b0498ed1d48720c289,slmc clinical nutrition,14.623033,121.023302,Hospital
64,50e795d6e4b0979c8b61fded,st.luke's clinical nutrition,14.62294930271962,121.02334973903312,Hospital
65,500fb56fe4b0a081170eca3e,minute healthcare-cardio lab,14.637754776529643,121.03712991525776,Hospital
66,4e76ac6d1838f9188a63ea0b,st. luke's medical center cath lab,14.62281015258063,121.02361852630726,Hospital
67,5c7dc9e5364d97002c8fdbfe,labor and delivery room (2nd floor),14.641217,121.031676,Hospital
68,4d7dd2fe95c1a143fd68c5f2,"heart institute, stress laboratory",14.6224062191025,121.0232993413526,Hospital
69,51392b8ce4b0581d9bd10db1,st. luke's stress laboratory and cardiac rehabilitation,14.622373580932617,121.02326965332031,Hospital
70,4f71c74ce4b0be642121815e,laboratory - east avenue medical center,14.641854412568053,121.04858197881933,Hospital
71,4ed9e8ed6da1642c5c1d8e59,pulmonary laboratory philippine heart center,14.64366776071683,121.0480595661011,Hospital
72,51c91274498e74c87a473732,nuclear medicine laboratory,14.643911,121.048323,Hospital
73,4d744762d238a1cdf3ddd40e,veterans memorial medical center - macc opd,14.636528535438726,121.02835020429568,Hospital
74,50d686c9e4b0275bd601fdf7,veterans memorial medical center oncology department,14.648110488487122,121.04211301277671,Hospital
75,51314f6fe4b0b7da54521c1e,cmc eye center,14.634627232898648,121.02253777384253,Hospital
76,51c29a88498e7f873e589ee5,st. luke's medical center- eye care unit,14.623247700030056,121.0232993413526,Hospital
77,5510bc90498efc6dd185aa5c,st.lukes medical center - eye institute,14.622706965671407,121.0232993413526,Hospital
78,51a23c93498e4edc600541f8,eye care unit slmc-qc,14.622616,121.023344,Hospital
79,507e5708e4b01136c0c01114,"doh eye center, east avenue medical center",14.642561338552264,121.04763897099976,Hospital
80,4d8ae9187d4c5481fdf87271,doh eye center,14.642578157242312,121.04768337378682,Hospital
81,4bdd6499d33f2d7f72d98a3c,philippine heart center,14.644122321307513,121.04783340031355,Medical Center
82,4cd56e3cfb718eec6b4e4b88,heart institute,14.622520688300527,121.0232825421211,Hospital Ward
83,56d3fb3f498ec38d47973e9b,petal 2a - philippine heart center,14.643155741754592,121.04744301936911,Hospital
84,4fcb26b0e4b08a365328ade7,phil. heart center for asia,14.634506225585938,121.04281616210938,Hospital
85,56abfa47498e4972b7f69b07,st. luke's medical center - american heart association international training center,14.623411413808524,121.02314814818487,Hospital
86,51d668e4498e7eba82e6ad3c,philippine heart center micu,14.640843292084943,121.0461497306121,Hospital
88,55fb68be498e014e7b537e04,philippine heart center,14.639615,121.047379,Hospital
89,4f8d0530e4b0b2abb3d69404,nuclear medicine philippine heart center,14.639271666363321,121.04797488733922,Hospital
90,4fbc1d3ee4b0d314f18205e0,philippine heart center adult service ward,14.64235995357804,121.04714629200726,Hospital Ward
91,52f83382498e4919db47d037,research room - philippine heart center,14.642621334019502,121.04777893625507,Hospital
92,5369ce40498e739c25b542b1,philippine heart center medical library,14.642471380825244,121.04799728172854,Hospital
93,4fb2034ce4b0a0d79a648fd5,dirty linen room - philippine heart center,14.642461346079116,121.04803647189983,Hospital
94,51d12367498e0f0cbb945cd7,petal 446c - philippine heart center,14.642464,121.048035,Hospital
95,51e64506498eb16d5c1bddbd,philippine heart center 3d briefing room,14.642461,121.048037,Hospital
96,4f5d9c42e4b03690720c1fb9,"infirmary, philippine heart center",14.643305262402428,121.04803647189983,Hospital
97,5320e1ad498e6b844ddfeffc,philippine heart center main pharmacy,14.643161615906855,121.0481540423372,Hospital
98,4dbe523e6a23a3c473a281ad,coronary care unit- philippine heart center,14.64370302036159,121.04788624283326,Hospital
99,4e435339483b132669c94d9c,philippine heart center petal 3d,14.644010332279752,121.04774794912132,Hospital
100,50b2ec81e4b0f78dc0b1866f,philippine heart center petal 3d room 345,14.643538,121.04812,Hospital
101,4c95d6c9f7cfa1cdd632c115,davao doctors hospital,7.070272184503862,125.60458660125732,Hospital
102,4d87f78276e1236a6573e842,brokenshire memorial hospital,7.074390412976542,125.59757042760096,Hospital
103,517dda7ee4b0f0347da21a0f,davao doctor's hospital - orthopedic center,7.070207225115549,125.60400642432957,Hospital
104,4f95dbade4b0722f50eb39d1,brokenshire hospital obgyne wing,7.074225864016409,125.59718585384394,Hospital
105,50063950e4b094abbf92df5b,davao mental  hospital,7.075352178647276,125.61334705163,Hospital
106,502bd84de4b0fe00a37f04c6,"room 14, medicine ward, brokenshire hospital",7.066043424479166,125.59716216145834,Hospital
107,54dd2a38498e3ef9552704c8,st. dominic ward san pedro hospital,7.063496397473798,125.60018227580817,Hospital
108,51ae9ada498e4b9166a17015,davao doctor's hospital infusion unit,7.069834606218459,125.60346165448314,Hospital
109,50a9d0f8e4b0b5a94a881326,davao doctors hospital executive offices,7.0700536142975485,125.60334105339093,Hospital
110,52d735ac498e197706de8357,davao doctors hospital - oncology building,7.070049877769341,125.6033529544436,Hospital
111,5177940ce4b0fdfc39534573,davao doctors hospital medical records,7.069881,125.603937,Hospital
112,4ec0aee2be7b04923cd49a25,seamen's hospital,7.061832337607959,125.60136799490527,Hospital
113,51734fc5e4b041839959b2ef,davao doctors hospital intensive care unit,7.070008,125.60407,Hospital
114,522126f0498e569a05080626,chdc hospital,7.06602226221501,125.60527753964324,Hospital
115,53ad0932498e345e4a1aabb7,brokenshire hospital neonatal icu,7.072066924217233,125.60094071075525,Hospital
116,51833a92498e560f5005fe3e,brokenshire hospital,7.074610156048059,125.5977413486817,Hospital
117,516de8e2e4b04f28cffb9d17,davao doctors hospital 5th flr,7.070374900320937,125.60412926408002,Hospital
118,519eedea498eba1bee70c444,room 4211 davao doctor's hospital,7.070324897766113,125.60423278808594,Hospital
119,4fcc6501e4b04675478bffd1,davao regional hospital,7.0717709840467675,125.59773066612476,Hospital
120,55051e42498e2f599c5b6d6f,davao doctor's hospital - room 2006,7.069820818266267,125.60462596203033,Hospital
121,5bea229ad1a402002cf26b4b,davao doctors college school clinic,7.0721016,125.60371,Hospital
122,53d2056a498e46531fccb884,chiong medical clinic,7.068026,125.606605,Hospital
123,53ec78d8498eeef7ec1024ac,brokenshire heart station,7.080885887145996,125.59867095947266,Hospital
124,4dfcbd77e4cdbe059c39f53b,diosdado macapagal memorial hospital,14.648427157013737,120.97344160079956,Hospital
125,4e042b01483b6f89f47d2709,"laboratory medicine, chinese general hospital and medical center",14.652600360881687,120.97132255895245,Hospital
126,4d6af63f92f6b60c22909be0,our lady of grace hospital,14.648912199738243,120.98152563457732,Hospital
127,4e25811d62e12f2b95e8452b,pres. diosdado macapagal memorial hospital,14.652810214660892,120.972868741797,Hospital
128,53a36fa4498e199f4857d64f,caloocan city general hospital,14.643199,120.967985,Hospital
129,50482301e4b0beb138eaf44e,tondo general hospital,14.659083850476051,120.96927775792943,Hospital
130,50f60345e4b02d5a48e6e20a,"martinez memorial hospital, hemodialysis unit",14.638641811681627,120.97574817475926,Hospital
131,4e46869d62e148603b72f115,martinez memorial hospital,14.638561482138826,120.97572317739237,Medical Center
132,4fd33d55e4b00a1642cc22d2,calalang general hospital,14.661615169827543,120.95646475559063,Hospital
133,53868e8f498e8a382396d5b4,"tondo medical center, hospital lobby",14.634807302453835,120.96293025222108,Hospital
134,50f38bdbe4b05845b49ee7a8,"martinez memorial hospital inc, dialysis unit",14.6371,120.97585,Hospital
135,5a1f443c08f5214bb99b35fb,malabon hospital,14.657695,120.950745,Hospital
136,4d8413b740a7a35d384a04be,franco clinic,14.659967,120.959087,Hospital
137,53031335498eaea260cc402b,tondo medical center tb dots clinic,14.634516,120.963043,Hospital
139,4d5249f63626a093900e2dbd,st. vincent general hospital,10.302282796856037,123.89494702447044,Hospital
140,4fdcd56be4b01d23393aabb6,pacu - chong hua hospital,10.3042113425512,123.89732780745395,Hospital
141,4cfe02da34c1a0936f3e530e,chong hua hospital,10.309835907832746,123.89139655723919,Hospital
142,514a6cebe4b0b5a9c0eab913,chong hua hospital billing dept.,10.298095151007926,123.89427690745346,Hospital
143,4fa57ac4e4b063f12230d7f5,cebu velez general hospital - quarters/call room,10.307722400463458,123.89647247603675,Hospital
144,4cd0c3287f56a143ca7cd0a6,cebu velez general hospital,10.307831383434852,123.8966449957293,Hospital
145,52776db811d2c881eb8c2a7f,chong hua hospital swiss ray,10.307883517747923,123.89294755514628,Hospital
146,4f78f6e6e4b06bb77fd4b04a,chong hua hospital - 6b,10.302868239908099,123.8896458840992,Hospital
147,514a587ce4b07cc40a67b644,chong hua hospital - endoscopy unit,10.309686818501486,123.89172170098571,Hospital
148,51ebacc7498e394af08454ca,room 1008 - chong hua hospital,10.309894,123.891929,Hospital
149,4cd19b38f6378cfad57ebcd6,adventist hospital - cebu (formerly h.w. miller memorial sanitarium and hospital),10.29592368752513,123.88774750218737,Hospital
150,5027f03de4b039d48c557174,chong hua hospital 7th floor,10.310113768659592,123.89198321790798,Hospital
151,4f8d0b06e4b0c10a703fa107,chong hua hospital room 420,10.309101104736328,123.89080810546875,Hospital
152,520921bb11d24bedd4ddb1de,room 1010 - chong hua hospital,10.309852633177353,123.89162063598633,Hospital
153,52bbceb211d2bacb8347f6cb,chong hua hospital hema-onco unit,10.30974459801891,123.89147107989528,Hospital
154,4f74491ae4b0da64df87d48e,chong hua hospital intermediate care unit,10.310074343123206,123.8917816320126,Hospital
155,4f1a1b4de4b0065cb96d798f,chong hua hospital coronary care unit,10.310060666752937,123.8917162527086,Hospital
156,4f46e134e4b0d125f47672d6,chong hua hospital laboratory,10.310509281707473,123.89222838934873,Medical Lab
157,51e0af0b498ec9be23c92f05,chong hua hospital intensive care unit,10.31004914138565,123.89128583779988,Hospital
158,4fee77b7e4b0369bc7c99ca9,chong hua hospital - ultrasound department,10.309429311565564,123.8905631918934,Hospital
159,5be642e8bd4009002cc38b29,dr. raida varona clinic (rm401),10.3137045,123.8926,Hospital
160,50ff96ece4b098a6a8d89b26,velez laboratory clinical chemistry department,10.307324294954698,123.89677211533487,Hospital
161,5199e464498eb437f37e1e06,"oncology clinical research room, cebu cancer institute-psh",10.314731483285389,123.90008921118606,Hospital
162,4f9e6816e4b07e720f162310,cvgh laboratory,10.307898307914838,123.8958350582887,Building
163,50f8b621e4b00ae3de35b02a,cvgh lab(afb culture room),10.30696,123.896548,Hospital
164,5d664658e4330c0008df68f0,vsmmc autopsy lab,10.308208,123.88966,Hospital
165,53bb6575498e38fa524e63b4,perpetual succour hospital-cath lab.,10.315375,123.900111,Hospital
166,538ff237498edf251c9a9687,perpetual succour hospital - labor room / nicu,10.300739586489772,123.89845007739655,Hospital
167,4fb33eb4e4b040288997c5bf,labor room,10.298958445016344,123.89515132749382,Hospital
169,4fcff7dbe4b05885b3f91632,ccmc labor/delivery room,10.297526541447892,123.89111890769853,Hospital
170,53145e8f11d2dbb1f10859f9,labor & delivery,10.309022176002319,123.89246266367174,Hospital
171,59ce9e41356b4920f929f582,chong hua hospital-labor room,10.309669,123.891426,Hospital
173,59ce9ea69411f21e8cf7704f,chong hua hospital-labor room,10.309979,123.891193,Hospital
174,4fd6a77de4b055412c005036,chh labor room,10.310238680161076,123.8904903821732,Hospital
175,505a9343e4b0e0a79198d7bc,"cardiovascular laboratory, perpetual succour hospital",10.315046597678062,123.89945792952832,Hospital
176,50ec4e37e4b0ef5a5c9b441c,cebu doctors' university hospital- laboratory department,10.3144634730453,123.89174894236642,Hospital
177,4e9d080bdab4aec571c3d4ba,vsmmc eye referral center laser and eye bank,10.308781784252762,123.88836662855273,Optical Shop
178,4fb0a0c1e4b01d7a90c70d41,chongua hospital - eye center,10.309841688439407,123.89162363194859,Hospital
180,5306b9a1498e9edc01590485,sacred heart hospital- or/dr,10.303856857263943,123.89293665873667,Hospital
181,4f384366e4b039c3c35d3a69,room 234 sacred heart hospital,10.3038,123.892721,Hospital
182,514354c8e4b0e5b86f4b07ed,pediatric ward - sacred heart hospital,10.3046449001283,123.8932145167794,Hospital
183,52d73b15498e6cee3b87d805,sacred heart hospital (shh),10.303889301962304,123.8925879729489,Hospital
184,502710d4e4b043587a03dd57,sacred heart hospital surgery conference room,10.304018020629883,123.89264678955078,Hospital
185,53d3dbc4498eabd7158d98e2,neonatal intensive care unit - sacred heart hospital,10.30401888068995,123.8926315587445,Hospital
186,5018ba5ae4b09e61e50743ea,sacred heart hospital 3rd floor,10.303770026939544,123.89225563057968,Hospital
187,50188eaae4b017130d28a128,sacred heart hospital opd,10.304358309377218,123.89183611473051,Hospital
188,4feaa311e4b035271059952d,sacred heart hospital- icu,10.302158,123.890821,Hospital Ward
189,537998a0498e8ecb5167a97f,sacred heart hospital - reproductive health unit,10.302645683288574,123.89005279541016,Hospital
190,515eade6e4b0374e583c4895,perpetual succour hospital - cebu heart institue ( icu complex ),10.314748025395524,123.90012800889708,Hospital
191,51f734e8498eb6c00c850902,sacred heart hospital iccu,10.31013794182906,123.88597358962328,Hospital
192,4e7eeccf8b81177e8006ee82,zamboanga doctors' hospital,6.915365296645794,122.07979282343295,Hospital
193,4e9d67378b81791d97b1183f,zamboanga childrens' hospital,6.9251214398567225,122.0799523607777,Hospital
194,4d8d6f5dcb9b224b006b6d41,wmmc hospital,6.923204320603797,122.07918115691395,Hospital
195,521c1dbe11d2d5199b2e8b31,334 wmmc hospital,6.924941109250108,122.08277636265028,Hospital
196,4f5e00d9e4b070e0493aae7f,zamboanga puericulture maternity lying-in hospital,6.907368514463678,122.07579667225227,Hospital
197,52d0e1f7498ef803bd791964,edwin andrews air base hospital,6.924087963614184,122.06897744731195,Hospital
198,4e31444bcc3fa4395baa8868,brent hospital and colleges inc,6.907925383785167,122.06839874159714,Hospital
199,4d2a5db3b818a35d1402a78a,zamboanga city medical center,6.907332267070464,122.08070295163259,Hospital
200,51dd186e498e71d37e828450,cabato medical clinic,6.924116265039013,122.08304266944484,Hospital
201,5224df9c11d2e1240cc7ed40,wmmc birthing clinic,6.909388,122.085291,Hospital
202,5225fa8f11d2b2f23fdfb149,zcmc birthing clinic,6.906308,122.081099,Hospital
203,4dec811545dd3993a8bff4c9,medicard (asian hospital satellite clinic),14.506696166692011,121.04351832101544,Hospital
204,4deb4f2d1850bae7b8d203b3,taguig-pateros district hospital,14.510736319450206,121.03448711030379,Hospital
205,53101176498e228cbaeec935,san juan de dios hospital (san lorenzo ruiz),14.514034840152009,121.04643526309047,Hospital
206,5046f4fae4b0cb35a1232433,our lady of lourdes hospital dept of obstetrics delivery room,14.527539495072164,121.04841717575732,Hospital
207,51f10bc6498e05fb7d2a72f1,taguig-pateros district hospital,14.506283295604458,121.05721781761274,Hospital
208,4fc3fbe8e4b08ebeff62c6ad,army general hospital,14.52962349166027,121.04797488733922,Hospital
209,53016494498ef831ff77df5a,army general hospital - tb dots,14.529020199663027,121.04426295977416,Hospital
210,4cf83fe895153704aa375b89,fort bonifacio general hospital,14.534122242676796,121.04877177699493,Hospital
211,51aaa5eb498e19d592785a77,army general hospital,14.530999657100358,121.04791330274712,Hospital
212,5305ebd811d25fccd16537e2,army general hospital -icu,14.531056157474591,121.04743182212343,Hospital
213,511e67cde4b00145d2cd442f,taguig pateros district hospital dr,14.51157662962955,121.03430793499042,Hospital
214,5059d7d8e4b0e292f914eae6,army general hospital,14.532726965018513,121.04875868848794,Hospital
215,4ccf6018b69c236af937c884,taguig city hospital,14.51137809828466,121.03403917152127,Hospital
216,5181e3f8498e3e821a2d56a3,taguig-pateros district hospital e.r surgery,14.510066032409668,121.03422546386719,Hospital
217,4f5839d0e4b0cd6f8cb89bba,taguig pateros district hospital - opd,14.510954104027347,121.033664021511,Hospital
218,4d814c6d577eb1f78a02b9d3,santo nino hospital,14.512972057035096,121.03219140646114,Hospital
220,4eca7b95be7ba4fc71ea2417,gallo medical clinic,14.518645754579643,121.05342499900817,Hospital
221,50a4be07e4b0f3e340d117da,recuenco medical clinic,14.513465664573097,121.05955223102934,Hospital
222,531e6c64498ecd0949655017,"recuenco medical, surgical, maternity, children and well baby clinic",14.51344108581543,121.05965423583984,Hospital
223,4d6de3effbb8a1cd844a6c0f,antipolo doctors hospital,14.57446190846755,121.17684894243718,Hospital
224,4fdebfcde4b09d4fcd0b6241,"clinica antipolo hospital and wellness center, inc.",14.589469323800138,121.17008032835605,Hospital
225,56d3ca4d498e02f9067e0b75,rizal provincial hospital system- annex ii,14.578455956222971,121.18600718447529,Hospital
226,4fc068cde4b0cec931cdfcc5,soriano-leyble medical and maternity hospital,14.588386181808602,121.177418048548,Hospital
227,50dfa587e4b0454c60744013,clinica antipolo hospital & wellness center,14.581352922603024,121.175756352725,Hospital
228,5080f0b6e4b0d50649f7a4bb,soriano-leyble medical and maternity hospital,14.587079488417743,121.17553264767888,Hospital
229,52f6007411d2a5dedd152771,"billing - ug, clinica antipolo hospital and wellness center, inc.",14.589516639709473,121.16915130615234,Hospital
230,4fbf8a13e4b060bd33031980,soriano-leyble hospital,14.574857805777242,121.17944183272745,Hospital
231,51b84a4b498e9805f0c6b04f,"emergency room, antipolo doctors hospital",14.57432462949243,121.17964316066303,Hospital
232,4d55f59158856dcb4a2c516d,the medical city - antipolo clinic,14.580983071845314,121.1770650188061,Hospital
233,536b0e3e498ec262bb19dec6,clinica antipolo dental clinic,14.589365,121.169673,Dentist's Office
234,51498567e4b00fe75a305854,la clinica cristina,14.581543836671067,121.17570601912634,Doctor's Office
236,514b9600e4b0c9cfbc6d8c27,clinica antipolo 3rd floor,14.58793321392167,121.17412329620419,Hospital
237,518c7dc3498ef31f1262f035,clinica caritas,14.58070604399827,121.1813544343365,Medical Center
238,514bae06e4b0980153da8670,clinica antipolo dialysis unit,14.588383,121.171118,Hospital
240,59367b641bc7041930b4a7e4,clinica antipolo dept. of pediatrics,14.589544,121.170044,Hospital
241,4f31c8fce4b0f5735fedea10,clinica antipolo,14.589344538654178,121.16972176158406,Hospital
243,4e1bb0d7aeb75875fbbdbf3e,clinica antipolo,14.571447617535718,121.1865160679585,Hospital
244,519c9d50498e43340cefed8f,mother regina hospital,14.582469259882368,121.08524457731782,Hospital
245,4c28f5dd97d00f47a5b040ea,pasig city general hospital,14.572603514747664,121.09923600209937,Medical Center
246,52b0c84511d25660d8528023,pasig city general hospital pay ward,14.569070816040039,121.09960174560547,Hospital Ward
247,54350049498e442d0bc93bce,mcpc st. therese doctors hospital,14.576683,121.085399,Hospital
248,4c6739e59cb82d7fd53493d2,st. therese of lisieux doctors hospital,14.576775165234118,121.08534990001299,Hospital
249,5289a4de498ea03705035b90,ardi hospital,14.576621,121.085559,Hospital
250,4d7f9f279df3f04d8175d994,st. therese hospital,14.574281,121.079046,Hospital
251,50dd4aade4b0cc838f9734c1,our lady of lourdes hospital,14.580154530815491,121.08367184871065,Hospital
252,510343ade4b026c3ba6237e3,pasig gen. hospital- surgery ward,14.581274224207492,121.0830673781389,Hospital
253,52ddfb04498ed384ad0b5999,pasig city childrens hospital,14.561885066146358,121.07426592007813,Hospital
254,513a79fee4b0946e1eba0122,javillonar hospital,14.565332,121.078408,Hospital
255,4cf2039194feb1f79f311bba,mary immaculate hospital,14.586652706500548,121.07857852919601,Hospital
256,50bcd38fe4b03821388b8ddd,javillonar clinic and hospital,14.56311321258545,121.07738494873047,Hospital
257,50b02174e4b0af521a4a615b,pasig city general hospital - avr,14.574146483506151,121.09803832195493,Hospital
258,4eea57262c5bbde2185621e4,mary immaculate hospital,14.566812516532076,121.07054972636608,Hospital
259,4e858e4ff5b9d67fa9b8e60d,alfonso specialist hospital,14.590184530137833,121.08485951680251,Hospital
260,5a105801bd400971f5e2d33c,opd-or pasig city general hospital,14.57258,121.09917,Hospital
261,5386e336498ecc2c32cfb461,tricity medical center,14.575865869971283,121.08488026004964,Hospital
262,4f85ca2ce4b0be4a1237e41d,echo base,14.5725,121.0992,Hospital
263,4f3f3eede4b00b5257b894f0,"immaculate conception clinic, pasig city",14.5637117826062,121.08186962190045,Hospital
265,4d115dfec5556dcbbdd5c890,polymedic general hospital,8.482394524038906,124.64582299897849,Hospital
266,4fa057f0e4b0f5a96d751d4f,maria reyna-xavier university hospital,8.475791646626092,124.6540524295217,Hospital
267,4c46633ef9652d7fcb07152b,madonna and child hospital,8.476860310259829,124.63531318761282,Hospital
268,4c86e894e0febfb76bf265ef,sabal hospital incorporated,8.48613711596189,124.64810236266175,Hospital
269,513d792de4b0cb85ed41d020,nursing office sabal hospital inc.,8.486038,124.648148,Hospital
270,51184af4e4b00c1967dd6c13,"icu, sabal hospital inc.",8.48616533977406,124.64796418591504,Hospital
271,51271448e4b088ac5fdcbf64,carina lecture hall. sabal hospital inc.,8.486265127235518,124.64792636940084,Hospital
272,4e8fe5c9775bfdaabc1eb582,german doctor's hospital,8.475887720906258,124.6491580988085,Hospital
273,53472dde498e4240ca88647c,cardiovascular laboratory - maria reyna  xavier university hospital,8.475309,124.654918,Hospital
274,510ddd30e4b0898fb4a2ffe2,polymedic general hospital-billing office,8.4744333,124.6535663,Hospital
275,4d67700db2cfa090bbd1e2bf,maternity hospital,8.475839058065029,124.64219234599648,Hospital
276,4eb9f8f229c2dcd4419117f1,mindanao sanitarium hospital,8.480894589868473,124.63702912382959,Hospital
277,4ea8c3b86c253859bb1ca32b,medina general hospital,8.479426,124.637119,Hospital
278,514c25c9e4b04176d8d76a22,"dr. imperio, madonna & child hospital",8.471124649047852,124.64347076416016,Hospital
279,528c7055498e6ce83eb51ac1,cumc hospital,8.477495222495302,124.63695348124703,Hospital
280,52eb3d59498ef2c3afaeb334,"operating room, madonna hospital",8.47649147409857,124.63715339364352,Hospital
281,5024bd74e4b0bb3db3b822d9,"oro doctors general hospital, inc.",8.468859905838782,124.64462546438436,Hospital
